n_per_cluster,fibers_center,fibers_radius,point_in_matrix,vf,matrix_properties,fibers_properties,mesh_size
1,"((0.12621043970665113, 0.8182209779196435), (0.5893661178308132, 0.791689918418967), (0.3359396019716657, 0.23879925557361914), (0.860658955792483, 0.571325906625137), (0.8654100186683646, 0.8536928917779752), (0.16411290551279933, 0.9813225326240891), (0.16411290551279933, -0.018677467375910917), (0.16411290551279933, -0.018677467375910917), (0.4702748417916457, 0.5788677348549454), (0.8947101737457246, 0.3308602381499649), (0.19565565856451284, 0.57226058725664), (0.5832887044993595, 0.005476851115178594), (0.5832887044993595, 1.0054768511151786), (0.5832887044993595, 1.0054768511151786), (0.2300444075068656, 0.41928942637202615), (0.015641298645777457, 0.9696985250566563), (1.0156412986457775, 0.9696985250566563), (0.015641298645777457, -0.030301474943343676), (1.0156412986457775, -0.030301474943343676), (1.0156412986457775, 0.9696985250566563), (0.015641298645777457, -0.030301474943343676), (1.0156412986457775, -0.030301474943343676), (0.7779648240682354, 0.00057026160272311), (0.7779648240682354, 1.0005702616027232), (0.7779648240682354, 1.0005702616027232), (0.019978237827219858, 0.18789414430590556), (1.0199782378272197, 0.18789414430590556), (1.0199782378272197, 0.18789414430590556), (0.6949390944969731, 0.6322305440644268), (0.6898999823664043, 0.19040123181959068), (0.6562943805079748, 0.37915894750805534), (0.3490619151743509, 0.7353686942275893), (0.009772974751952823, 0.6082125314628615), (1.0097729747519528, 0.6082125314628615), (1.0097729747519528, 0.6082125314628615), (0.5358550880153023, 0.16409250188719782), (0.43164535439823415, 0.8859333900442136), (0.187754617157464, 0.26155599537685137), (0.4813357728504145, 0.36332641997560533), (0.7423414590418823, 0.7741373969856928), (0.33417441502762, 0.020289601136559643), (0.33417441502762, 1.0202896011365596), (0.33417441502762, 1.0202896011365596), (0.8683803246030198, 0.11823176779079902), (0.0014995722295537695, 0.43180688729475125), (1.0014995722295539, 0.43180688729475125), (1.0014995722295539, 0.43180688729475125), (0.36875472020498423, 0.4708486082327834), (0.2739144227141431, 0.8855051725410205), (0.6027871410172484, 0.515959699952659))",0.06244856585281997,"(0.79, 0.44000000000000006)",0.3675496941514018,"(100000000000, 0.3, 400000000, 430362364.7589726, 0.23787576982803407)","(330477370599.55035, 0.25)",0.00714,30
1,"((0.28686728188379673, 0.8938301320245221), (0.8150904314774209, 0.7721042426815913), (0.4474029066492675, 0.18196445794807403), (0.5369453244886782, 0.5154215570403688), (0.21849265857762346, 0.6933376103409882), (0.8159531791361275, 0.55362415121068), (0.16526975173691627, 0.011848416758980296), (0.16526975173691627, 1.0118484167589803), (0.16526975173691627, 1.0118484167589803), (0.46116040798556057, 0.73023239327741), (0.19036517010344722, 0.3787220443805466), (0.025393969619552204, 0.5364913508093382), (1.0253939696195522, 0.5364913508093382), (1.0253939696195522, 0.5364913508093382), (0.027541386017156833, 0.2219683620579762), (1.0275413860171567, 0.2219683620579762), (1.0275413860171567, 0.2219683620579762), (0.9135206229313969, 0.8966482091032363), (0.7511813846431679, 0.11495459625072957), (0.42620004504498665, 0.9769613797245731), (0.42620004504498665, -0.023038620275426913), (0.42620004504498665, -0.023038620275426913), (0.4149072072962604, 0.3293966908254926), (0.22478175063822337, 0.14631378708869391), (0.5911899084098398, 0.3403210361243676), (0.11147792178057037, 0.8219071863036087), (0.3875614688780036, 0.5072896618263748), (0.24475983511315613, 0.5441973364163062), (0.6093822452314407, 0.005294735794963423), (0.6093822452314407, 1.0052947357949633), (0.6093822452314407, 1.0052947357949633), (0.6350184898363472, 0.7753393339849134), (0.8731645767703966, 0.22901300746585485), (0.7331028102811441, 0.40308529056650366), (0.0141671933128652, 0.38761521386275966), (1.0141671933128653, 0.38761521386275966), (1.0141671933128653, 0.38761521386275966), (0.9735819878286995, 0.7360052760457586), (-0.026418012171300465, 0.7360052760457586), (-0.026418012171300465, 0.7360052760457586), (0.6725184700332388, 0.5923523595161123), (0.606458460220954, 0.16658416755583094), (0.7241912041090826, 0.9066587076476832), (0.0010949268378708243, 0.026675484270638372), (1.0010949268378708, 0.026675484270638372), (0.0010949268378708243, 1.0266754842706383), (1.0010949268378708, 1.0266754842706383), (1.0010949268378708, 0.026675484270638372), (0.0010949268378708243, 1.0266754842706383), (1.0010949268378708, 1.0266754842706383))",0.06244856585281997,"(0.72, 0.26)",0.3675496941514018,"(100000000000, 0.3, 400000000, 430362364.7589726, 0.23787576982803407)","(330477370599.55035, 0.25)",0.00714,30
1,"((0.5915571322892964, 0.06971820006752437), (0.05534238887447962, 0.4085936129758153), (0.44892595382779976, 0.39174629180620035), (0.3779705373217006, 0.3329562181254432), (0.7004406659436548, 0.880433459067394), (0.8700889514707274, 0.15025388317598498), (0.6641891763626394, 0.25009680291421366), (0.004184677650003077, 0.8893880620805044), (1.0041846776500032, 0.8893880620805044), (1.0041846776500032, 0.8893880620805044), (0.08257131102584803, 0.14898930173082792), (0.1049406732590411, 0.7267732326302917), (0.8365138822609199, 0.4850267432907093), (0.6605490345376559, 0.7985612722576342), (0.005541219372479422, 0.09945244248967078), (1.0055412193724793, 0.09945244248967078), (1.0055412193724793, 0.09945244248967078), (0.939506298658792, 0.7830744941674952), (0.8464710778544056, 0.6172099451818763), (0.8882615826451906, 0.9457579180417273), (0.714408309835793, 0.6337030904754531), (0.48765082208526667, 0.598005586450177), (0.2820187827501601, 0.9830156363222134), (0.2820187827501601, -0.01698436367778655), (0.2820187827501601, -0.01698436367778655), (0.6373529249054812, 0.35827463167255813), (0.9463419278083697, 0.21793449008445975), (0.28951719702699064, 0.8151148742394934), (0.1807441108282446, 0.3515727639457902), (0.4680438943799403, 0.7575511071158436), (0.4273933687215131, 0.9074006554206728), (0.16165872506174084, 0.4861203355235473), (0.11356863365359515, 0.9492787318729545), (0.7605933954889886, 0.001675276081097743), (0.7605933954889886, 1.0016752760810976), (0.7605933954889886, 1.0016752760810976), (0.933944871726725, 0.5230389541393773), (0.5342531419543607, 0.831962823829329))",0.03795183389770175,"(0.41000000000000003, 0.14)",0.13574900674311102,"(100000000000, 0.3, 400000000, 413099564.3351946, 0.2794709802025366)","(517816342357.6656, 0.25)",0.00434,30
1,"((0.6122622509397588, 0.8198677537853607), (0.16688462827405715, 0.27673100172246934), (0.8335323949260526, 0.7819242063401376), (0.7066210991405416, 0.5545114211170704), (0.3315940364798404, 0.22650256196833252), (0.3585635971576542, 0.6631922602893322), (0.41736775538259474, 0.9986888242283336), (0.41736775538259474, -0.0013111757716663952), (0.41736775538259474, -0.0013111757716663952), (0.5133246975552671, 0.8077239887385242), (0.2082219741431054, 0.17154177203692988), (0.1044209437433633, 0.3734231193810964), (0.5388196359263476, 0.6486575722707013), (0.32721466872662675, 0.8621322807768994), (0.6298568271074311, 0.0998067117844541), (0.7938120663911383, 0.25040829792883024), (0.11933642061317284, 0.8530897956576706), (0.3015376723532931, 0.10836136343651481), (0.454475758429311, 0.44154120051209556), (0.8250997378654505, 0.624992067296692), (0.4614175376450398, 0.20649862366969984), (0.18723644453193888, 0.5509756847199772), (0.6534490673844526, 0.38157122745494854), (0.55208819938314, 0.9484063717792118), (0.6462764618086236, 0.7207677851851142), (0.05207469426831779, 0.47945541411732284), (0.7859837045927576, 0.0826634411663918), (0.8533142216546548, 0.34036790371993353), (0.1260206215726115, 0.7448731114736409), (0.6498157365262952, 0.9141998184074963), (0.21592641348743735, 0.4142556705985291), (0.568984248866329, 0.5579355676289693))",0.03795183389770175,"(0.9, 0.49)",0.13574900674311102,"(100000000000, 0.3, 400000000, 413099564.3351946, 0.2794709802025366)","(517816342357.6656, 0.25)",0.00434,30
1,"((0.2170367200082035, 0.4622833855546015), (0.7998413378190623, 0.9107209693169215), (0.7264587476661041, 0.8607819539745399), (0.8056989665249681, 0.47796728383742426), (0.4218071715378737, 0.05830301105104707), (0.9075695706241431, 0.5554908298138391), (0.45293475930426585, 0.4149560830398763), (0.40383467349307367, 0.6879837671046319), (0.5572911739653241, 0.32066990035948373), (0.581298182611361, 0.4676858773340571), (0.007910586252703689, 0.30490684367240783), (1.0079105862527036, 0.30490684367240783), (1.0079105862527036, 0.30490684367240783), (0.06177348885643885, 0.43598750304188094), (0.1662771581115715, 0.1448563892719391), (0.6089516746215828, 0.06728517536328038), (0.2612127229575266, 0.8450252129392374), (0.830484862825699, 0.0623113601389742), (0.9265424166335531, 0.6803487355346017), (0.2739393133805349, 0.6642134638166228), (0.36983882515565414, 0.5100803185939126), (0.43782667703567324, 0.876506931019172), (0.4866154276113168, 0.770107775069943), (0.7913250833162966, 0.7327076591402686), (0.05304280313734688, 0.7189482136008819), (0.6441993307023339, 0.7470241893661362), (0.2845372463649882, 0.11210686693431604), (0.6779043154146039, 0.14235666005466363), (0.5009024613519322, 0.15313603248631802), (0.551702245680331, 0.5748272086600582), (0.44557003297682074, 0.5711865783141442), (0.23278547349407008, 0.001995411925273416), (0.23278547349407008, 1.0019954119252734), (0.23278547349407008, 1.0019954119252734))",0.03795183389770175,"(0.82, 0.27)",0.13574900674311102,"(100000000000, 0.3, 400000000, 413099564.3351946, 0.2794709802025366)","(517816342357.6656, 0.25)",0.00434,30
1,"((0.10941893980976422, 0.3456683676011361), (0.4543403429492966, 0.6507469185175756), (0.628790287767546, 0.4669930720519071), (0.9093319849520255, 0.24551548496357456), (0.7747755852641267, 0.7695579518154425), (0.018448915644622366, 0.46356774924696675), (1.0184489156446224, 0.46356774924696675), (1.0184489156446224, 0.46356774924696675), (0.9195648106448792, 0.5096770133748757), (0.19545824445933324, 0.7804053252771009), (0.32233073343354757, 0.46456622992683827), (0.35688535372478836, 0.2763698628384166), (0.7846884953637904, 0.38177118814688205), (0.6776788822483035, 0.16419811694010578), (0.05072771684413646, 0.14776294996786066), (0.1224514290253157, 0.7025434145133286), (0.22145007868542244, 0.5026284726313828), (0.061162514459703665, 0.5986165468949761), (0.4299122089068099, 0.7628249061182416), (0.6176883998801264, 0.6133710067438192), (0.1754773318597349, 0.14373042337431796), (0.8358525263067196, 0.08852635926947416), (0.2042092033510321, 0.3278766526457456), (0.8106524421655386, 0.8869543877441165), (0.5191606213773773, 0.9074466667498592), (0.07427965404548631, 0.890412671244102), (0.9353476155860104, 0.4070209550496874), (0.33019553931246504, 0.5537839414750667), (0.4591289762449068, 0.0884934615505647), (0.2617859030959804, 0.24061112901088033), (0.10809190632314492, 0.21978639151402224), (0.3060382656907292, 0.9973133877578645), (0.3060382656907292, -0.002686612242135511), (0.3060382656907292, -0.002686612242135511))",0.03795183389770175,"(0.55, 0.30000000000000004)",0.13574900674311102,"(100000000000, 0.3, 400000000, 413099564.3351946, 0.2794709802025366)","(517816342357.6656, 0.25)",0.00434,30
1,"((0.328051348806989, 0.4133175285496687), (0.34369597988191525, 0.5404752875979847), (0.5484300061172158, 0.5366638828558588), (0.45921661679124115, 0.1687979082146024), (0.8612009816282347, 0.3773732696071548), (0.07780821516934633, 0.7344415975803871), (0.7720930834632183, 0.8141536299058421), (0.39684446577757915, 0.7858022442083885), (0.08551806619934033, 0.2547832283672634), (0.20994588790079038, 0.40309824181185094), (0.6062831529028958, 0.7076279024932481), (0.749866010879267, 0.5226978500061986), (0.01635639122219612, 0.38454029933735157), (1.016356391222196, 0.38454029933735157), (1.016356391222196, 0.38454029933735157), (0.6644852612879774, 0.17020539979205251), (0.2740741099429098, 0.7424232733910675), (0.40534943438080506, 0.6499350200391049), (0.7918582354590822, 0.6875060566041378), (0.010391773693148143, 0.17579279447432106), (1.010391773693148, 0.17579279447432106), (1.010391773693148, 0.17579279447432106), (0.6961836940043211, 0.4350470619926531), (0.552042983735957, 0.30737414017328835), (0.9163988602392168, 0.052832002496994046), (0.9869068743678041, 0.29328451277167944), (-0.01309312563219589, 0.29328451277167944), (-0.01309312563219589, 0.29328451277167944), (0.20087749709318337, 0.292977575381439), (0.12017679561675365, 0.15578214711110638), (0.2013176007332751, 0.5380048519876384), (0.5102852690219936, 0.941303956958205), (0.8047105187365883, 0.21516687199765738), (0.2779453010340429, 0.08994978944131016), (0.759969942835186, 0.11294081708915027), (0.6901322936542992, 0.5913865058222855))",0.03795183389770175,"(0.17, 0.9)",0.13574900674311102,"(100000000000, 0.3, 400000000, 413099564.3351946, 0.2794709802025366)","(517816342357.6656, 0.25)",0.00434,30
1,"((0.4160916690016638, 0.320094282543905), (0.920458183726931, 0.07101574500616525), (0.88589206656343, 0.4523007232153682), (0.45785339942075665, 0.7122140463355126), (0.7480119596672512, 0.1831872937466258), (0.8007324352849919, 0.05589701529246072), (0.6721129780601016, 0.3979813575529074), (0.8678492105259247, 0.1638319908711522), (0.8254659726797439, 0.9443801235494602), (0.3341896086775884, 0.11198230644035512), (0.0837369256440248, 0.06890093918892426), (0.45246608282756173, 0.1886347814766396), (0.2736650410471504, 0.9871787266318575), (0.2736650410471504, -0.012821273368142538), (0.2736650410471504, -0.012821273368142538), (0.23623042460390853, 0.8994948347963506), (0.6896409515106039, 0.8729660501767788), (0.6444210555911875, 0.7951998367513144), (0.2910530140130789, 0.7654969184678233), (0.6455252213170752, 0.6285258260125108), (0.7661707904388846, 0.5779142832713747), (0.2426177924061902, 0.554320265716537), (0.4424911458167802, 0.8415313220277086), (0.08115209611550322, 0.8459255531369657), (0.8992795288957329, 0.6877654515764492), (0.5592642268052823, 0.33431657316816854), (0.12156604851435582, 0.3163547750691693), (0.20815307250224602, 0.38822066475730543), (0.006782691916049077, 0.17071495500329437), (1.0067826919160492, 0.17071495500329437), (1.0067826919160492, 0.17071495500329437), (0.3452334008751521, 0.6582194799019955), (0.8620016201007796, 0.2856869614952512), (0.09427831462760794, 0.48931524409671767))",0.03795183389770175,"(0.47, 0.51)",0.13574900674311102,"(100000000000, 0.3, 400000000, 413099564.3351946, 0.2794709802025366)","(517816342357.6656, 0.25)",0.00434,30
1,"((0.1612920492314368, 0.30960368641628483), (0.6469308140114336, 0.38339196576090495), (0.5087560915639855, 0.9127510015329062), (0.2279938191187726, 0.5724601881569065), (0.6627069479663068, 0.7674317199805244), (0.41409617093118356, 0.5595822606968632), (0.13161706238534043, 0.8669774679581709), (0.5401091011049038, 0.7615225908276381), (0.5706885007277025, 0.6081553450014463), (0.927467633195528, 0.18110417393041978), (0.09133041344503678, 0.7221488420738318), (0.4078979730620874, 0.8896763841297227), (0.5354066676140358, 0.012266649874966618), (0.5354066676140358, 1.0122666498749666), (0.5354066676140358, 1.0122666498749666), (0.32525684921484843, 0.3183323478861817), (0.6360134666269623, 0.2237322545821251), (0.8606491079913707, 0.2923661258158592), (0.8525013236933595, 0.8168588622127954), (0.6710025581070234, 0.13697010558737777), (0.2112577398604646, 0.38529096204349345), (0.21330791189769582, 0.9182590733823527), (0.8211504708467744, 0.5428813396899407), (0.4521854496711002, 0.3018437027433778), (0.11120538090315513, 0.20078017482064625), (0.5351537429567375, 0.397080796565659), (0.7439260203581674, 0.06062643124489331), (0.9998131221041052, 0.9355268222352326), (-0.000186877895894777, 0.9355268222352326), (-0.000186877895894777, 0.9355268222352326), (0.7084359348414496, 0.5302018415704788), (0.30004656256080553, 0.7625509802240527), (0.22919743134974813, 0.06008711460774596), (0.09769264575476688, 0.4464194781945757))",0.03795183389770175,"(0.4, 0.13)",0.13574900674311102,"(100000000000, 0.3, 400000000, 413099564.3351946, 0.2794709802025366)","(517816342357.6656, 0.25)",0.00434,30
1,"((0.31705224939769133, 0.8545936314745779), (0.7192822549949321, 0.36952046747784095), (0.2515651539803627, 0.2069440137497477), (0.1102531060827251, 0.7399376948473488), (0.14987969848271165, 0.22669240270142743), (0.6188779022538407, 0.21256349647964223), (0.23003756176863588, 0.7202708460636278), (0.2560092022825936, 0.4553949656963956), (0.8973191359607138, 0.48745399310696236), (0.45900138002809854, 0.8214260510176585), (0.4524785919819394, 0.32234437617140366), (0.4336562393919574, 0.9085008346892257), (0.5234349120618492, 0.08202825379721723), (0.40334758308492435, 0.42618174225377226), (0.25650805980853153, 0.5548322844809236), (0.5891359333792097, 0.41632811425457084), (0.4344432716011084, 0.10554130394756234), (0.06233724101415428, 0.37834201360608244), (0.8900925077484833, 0.7104907208358637), (0.05245426957022836, 0.20538038808344827), (0.402919035751958, 0.6137084351111671), (0.2961471430428039, 0.6464375162847862), (0.40264277441487717, 0.1940550850017453), (0.3493965479448351, 0.7565354890052489), (0.8784019092282525, 0.37427075698954104), (0.9124445643144354, 0.12444460071407126), (0.5392218886168807, 0.7752679252401327), (0.9947074064648439, 0.563915377677964), (-0.005292593535156098, 0.563915377677964), (-0.005292593535156098, 0.563915377677964), (0.2780277702487236, 0.31621860411782543), (0.7177852954488528, 0.6465803188535523))",0.03795183389770175,"(0.74, 0.9)",0.13574900674311102,"(100000000000, 0.3, 400000000, 413099564.3351946, 0.2794709802025366)","(517816342357.6656, 0.25)",0.00434,30
1,"((0.8378535694869812, 0.10302397729169482), (0.45475655186600406, 0.8679030875835381), (0.18993375028420123, 0.8734419540484162), (0.630648080802406, 0.6371783083506155), (0.3254451863482949, 0.7249039102612067), (0.0510747560021555, 0.3726928477104342), (0.16992916258813073, 0.3037449717614832), (0.7739718580629572, 0.4434850102856238), (0.8775903995039497, 0.6236398451271524), (0.09930978374249966, 0.1378105844771489), (0.40084715331514875, 0.07919394694499926), (0.3831437782864434, 0.3316845231121699), (0.939449949901984, 0.7675336984244691), (0.17499975392097433, 0.6692113749804302), (0.769395120077671, 0.002214325810849904), (0.769395120077671, 1.0022143258108498), (0.769395120077671, 1.0022143258108498), (0.3935297200521236, 0.6106506971854898), (0.31350586273205583, 0.05894781090231338), (0.26913735926096527, 0.4951083104636975), (0.29982315998358466, 0.8777009241140045), (0.5903567249362585, 0.21177480469479026), (0.5642155127980495, 0.08209922825115401), (0.05959903685497725, 0.7286379874657032), (0.7329130037200261, 0.5738556186995849), (0.5594945863976468, 0.41570936679544124), (0.40712629500620023, 0.5122717777991876), (0.8478875887890364, 0.882962351535075), (0.787616084388432, 0.1898798227207782), (0.5349548707294013, 0.8147998910784031), (0.5467133622114405, 0.5876791238114385), (0.18018117243334064, 0.06421169660895476))",0.03795183389770175,"(0.9, 0.32)",0.13574900674311102,"(100000000000, 0.3, 400000000, 413099564.3351946, 0.2794709802025366)","(517816342357.6656, 0.25)",0.00434,30
1,"((0.19912090918871705, 0.4866025102686547), (0.8183584402964863, 0.763646916059635), (0.4270209729996364, 0.41771558257391295), (0.5277646681282864, 0.7534061492904245), (0.7149817304162073, 0.17164570696012516), (0.9306227350862725, 0.6307185982784967), (0.11807920711248987, 0.12862810357856125), (0.4581018621096997, 0.5410420804580931), (0.9395544346154018, 0.43810054506498486), (0.014650813623086512, 0.7183773047101271), (1.0146508136230865, 0.7183773047101271), (1.0146508136230865, 0.7183773047101271), (0.05089569629742241, 0.6269768562112152), (0.008929793225775806, 0.12106338587905319), (1.008929793225776, 0.12106338587905319), (1.008929793225776, 0.12106338587905319), (0.44455637957857086, 0.3172000581971697), (0.5304502638844039, 0.4177943992066596), (0.7958209432996401, 0.2515539381736406), (0.6233206222161124, 0.645712802692873), (0.40117233569121724, 0.1953063135222768), (0.38866841475394587, 0.055122422996764286), (0.5881567507411792, 0.09423894962547619), (0.8710186539371051, 0.08200688469526285), (0.23332446975112264, 0.23289022082018251), (0.48932913520507637, 0.9065067599893969), (0.7945366571911232, 0.3823638776128091), (0.1345735448586497, 0.8040235787166865), (0.6696114322527235, 0.25282776221772607), (0.9878328561800777, 0.32041106384578877), (-0.012167143819922344, 0.32041106384578877), (-0.012167143819922344, 0.32041106384578877), (0.5421071712489187, 0.2340940949880248), (0.4973648459685194, 0.6238381793776391), (0.315291702098077, 0.3455858981277373), (0.3588612796558831, 0.6703612822205536))",0.03795183389770175,"(0.6799999999999999, 0.9)",0.13574900674311102,"(100000000000, 0.3, 400000000, 413099564.3351946, 0.2794709802025366)","(517816342357.6656, 0.25)",0.00434,30
1,"((0.07608499194121145, 0.848558547990038), (0.5474156175033051, 0.511194192285959), (0.3119781954484676, 0.5751570106349617), (0.9243607281805444, 0.15820164317974916), (0.26943015418254224, 0.9099528431298165), (0.4723085704437763, 0.26061314119907253), (0.3516798410613663, 0.4412101211310935), (0.7764869259358766, 0.42252757013849906), (0.12826137357020517, 0.6326145216206719), (0.793310097431472, 0.8436502580305979), (0.18624759311939643, 0.077019258276939), (0.7356506343327327, 0.9928426302222889), (0.7356506343327327, -0.007157369777711087), (0.7356506343327327, -0.007157369777711087), (0.6557869779220344, 0.5966833089374804), (0.4355282122680889, 0.9942644011416557), (0.4355282122680889, -0.005735598858344293), (0.4355282122680889, -0.005735598858344293), (0.702476265678166, 0.33493307878601164), (0.5517466700205513, 0.1469096860210516), (0.5121464091369309, 0.7899714771847552), (0.6715760733077952, 0.21121932085350603), (0.887468186646144, 0.6714440081572499), (0.07250812333717838, 0.4942766172831551), (0.9831035403590257, 0.7533380339107609), (-0.016896459640974304, 0.7533380339107609), (-0.016896459640974304, 0.7533380339107609), (0.27261581166931514, 0.3181315936193475), (0.6762431887628285, 0.811180054302891), (0.2983768841924972, 0.1575012364518481), (0.15701063440125407, 0.4069804780041619), (0.3225665891684951, 0.7065904296578324), (0.9164609108813047, 0.8525568960140363), (0.08407249875333911, 0.22243687975530246), (0.7710710153353197, 0.13970417118882006), (0.5740831018179919, 0.926500977156179))",0.0488952313171491,"(0.9, 0.32)",0.2253222802049994,"(100000000000, 0.3, 400000000, 391518791.3878005, 0.5031007254894927)","(547449246517.7736, 0.25)",0.00559,30
1,"((0.6047665172894853, 0.3860061670975665), (0.01690330911657245, 0.2979182941657317), (1.0169033091165725, 0.2979182941657317), (1.0169033091165725, 0.2979182941657317), (0.37622613715095143, 0.1760905738832962), (0.7591712683659206, 0.6969072799344426), (0.9855960576963579, 0.17375690301685986), (-0.014403942303642059, 0.17375690301685986), (-0.014403942303642059, 0.17375690301685986), (0.7148027102978679, 0.21211419008566468), (0.23867653791407706, 0.32723537007383563), (0.2997545206354566, 0.5692497768784143), (0.5678042100103936, 0.023672522689092812), (0.5678042100103936, 1.0236725226890928), (0.5678042100103936, 1.0236725226890928), (0.13946784660598932, 0.515088128017889), (0.6688554954811735, 0.8884575288120266), (0.33240084025944483, 0.9840816758081622), (0.33240084025944483, -0.015918324191837807), (0.33240084025944483, -0.015918324191837807), (0.6129965108447192, 0.5637841384632374), (0.9109350216722578, 0.7498292893647595), (0.7564351086698411, 0.5333835336302994), (0.014134927023304322, 0.5741516939931074), (1.0141349270233042, 0.5741516939931074), (1.0141349270233042, 0.5741516939931074), (0.4849689520574778, 0.7005577804193167), (0.12753046066982, 0.25511751005441696), (0.3320027797138829, 0.45854009911095883), (0.9161945699853862, 0.46527648543491873), (0.26345785850617764, 0.6797562555577746), (0.89234064907209, 0.0747981194971874), (0.46119142130987756, 0.8408111572449403), (0.13747328241755297, 0.821510461071221), (0.807692543049488, 0.3303697492458104), (0.7466189419057878, 0.024435283582744494), (0.7466189419057878, 1.0244352835827444), (0.7466189419057878, 1.0244352835827444), (0.1128917694623871, 0.12791281318583603), (0.34637862298819677, 0.8418377044578143), (0.605604295659547, 0.17040510792190566), (0.9887083963371632, 0.9159855569708256), (-0.011291603662836769, 0.9159855569708256), (-0.011291603662836769, 0.9159855569708256))",0.0488952313171491,"(0.44000000000000006, 0.33)",0.2253222802049994,"(100000000000, 0.3, 400000000, 391518791.3878005, 0.5031007254894927)","(547449246517.7736, 0.25)",0.00559,30
1,"((0.9047973457383308, 0.4537801298912), (0.4984781908029601, 0.8486468199358363), (0.4481846238515055, 0.5331498009769199), (0.9002126160421731, 0.3098850760136127), (0.02015291228053151, 0.6025780100365754), (1.0201529122805315, 0.6025780100365754), (1.0201529122805315, 0.6025780100365754), (0.6534574128369256, 0.3130509923609106), (0.23409805793618854, 0.16238264710286554), (0.9068040469605613, 0.5869424352794566), (0.31679689914776143, 0.380531414048107), (0.0005411822395260391, 0.987540844703822), (1.000541182239526, 0.987540844703822), (0.0005411822395260391, -0.012459155296178026), (1.000541182239526, -0.012459155296178026), (1.000541182239526, 0.987540844703822), (0.0005411822395260391, -0.012459155296178026), (1.000541182239526, -0.012459155296178026), (0.9818614439592948, 0.2058606379985971), (-0.018138556040705245, 0.2058606379985971), (-0.018138556040705245, 0.2058606379985971), (0.22280133665340407, 0.4838095804596758), (0.8150637546426122, 0.9900345426211372), (0.8150637546426122, -0.009965457378862785), (0.8150637546426122, -0.009965457378862785), (0.7503534910692929, 0.8124754371366825), (0.16738400515336493, 0.6893423337427509), (0.5549200202476313, 0.1856279538691129), (0.0675162159929319, 0.08137423130983779), (0.7694956359545708, 0.21269789800475114), (0.6234861306031041, 0.7866004124788728), (0.8072556495307304, 0.7012301216841389), (0.7328807544095112, 0.3950547148596181), (0.08721621977903249, 0.27888974192652527), (0.15004710922743747, 0.9113764273599443), (0.2734981655098008, 0.5889050411084182), (0.7238133204282267, 0.5554777842782171), (0.09504189599050461, 0.7957414025681927), (0.6750458436835948, 0.07307539974878952), (0.2105965443023584, 0.8113798382559143), (0.44235260603301707, 0.6977517012316392), (0.870986537277895, 0.8074410129380587))",0.0488952313171491,"(0.4, 0.1)",0.2253222802049994,"(100000000000, 0.3, 400000000, 391518791.3878005, 0.5031007254894927)","(547449246517.7736, 0.25)",0.00559,30
1,"((0.4875405439808367, 0.4204774423649742), (0.5484365764417352, 0.7575576427126373), (0.3468175841283948, 0.20164047788734962), (0.5783045461076414, 0.6292295501654728), (0.8632330281496923, 0.8434274183921981), (0.8323540397691841, 0.1444152927347453), (0.09182822818119141, 0.6416275612179569), (0.4624735916858196, 0.6452741103836542), (0.31872679885164545, 0.7169862291540405), (0.11363888888242202, 0.9176342428077886), (0.82912402507962, 0.36053271747020765), (0.2776027260317585, 0.8664576288484207), (0.35775542953058936, 0.35285506119806187), (0.10851692717027861, 0.31030446684070423), (0.11102915447257211, 0.48668453206655016), (0.1451570905620252, 0.7931324673232933), (0.5241330762113607, 0.14660942289669565), (0.3633023760992019, 0.530268334131654), (0.435860244778535, 0.9071565939607709), (0.9853802791077879, 0.5770262410353292), (-0.014619720892212085, 0.5770262410353292), (-0.014619720892212085, 0.5770262410353292), (0.5472669457596668, 0.30506648936005243), (0.6971731937469899, 0.11154807909291353), (0.7031244543000953, 0.33604678927031895), (0.22877188890109568, 0.338051357309066), (0.805745930933086, 0.4971782378673658), (0.5679648199945478, 0.5096119528307049), (0.6993332174671467, 0.8779709269722281), (0.8556623784693883, 0.7032282794175145), (0.46762737010892397, 0.02303497775268526), (0.46762737010892397, 1.0230349777526853), (0.46762737010892397, 1.0230349777526853), (0.7408148901254259, 0.6607295382043417))",0.0488952313171491,"(0.15000000000000002, 0.1)",0.2253222802049994,"(100000000000, 0.3, 400000000, 391518791.3878005, 0.5031007254894927)","(547449246517.7736, 0.25)",0.00559,30
